leader,epoch,num_slots
91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt,661,324
EhnZCSGaYCsVfNX1Mppw34bWXjCMLjywDfjyfL21KW2b,661,56
NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,661,88
5NiHw5LZn1FiL848XzbEBxuygbNvMJ7CsPvXNC8VmCLN,661,68
R1parD2CtxPBGPABB2m3JjuLpGgNLiJuLxyt7qvAJR3,661,272
2na3vueUBtYDBy1iHFRsiC1oTj5mfKrHXhjdiNaGQ1AS,661,24
3ddX9QcC6DjFqPTysrFWtR48v5g3wJjB862sji4s5Tui,661,20
5B1eeUcVsdX1GQPxeipE6MXaQZwGAWNEWCTPWXqVL2j9,661,32
Ag6jpXVMAFanMMzSfeKR1sKyrRbUkYZuMSBaAbjcAE8M,661,32
DRvqSY8pMgWPMPpNMnof4S25qp6VySBC4hcvi9EBu4ZP,661,40
SerGoB2ZUyi9A1uBFTRpGxxaaMtrFwbwBpRytHefSWZ,661,416
GqHhyk2qVfcd6epF3dft9kZVR32z4edtZyjkp2BvFXUt,661,20
f8JPS1sKWo8ewAUu6sufkDRU1HRCqYfegExB9K6CPA2,661,36
A3Y4SRHDLUotcZEEHPAwUsybwnFkWDRUSFwbFPAic8LR,661,48
AdE9b2Gd8q58Lve5veN8vvu9YdR8mer5nN1u2oW63Gxy,661,48
9YDu59tKDysB9zT9P8cgvaogmuy64R1Nxbr57QHztNrW,661,32
hN6om5PAp87yuy5UcVbwn5fXhWF3pEJcarFGXe4c6XQ,661,40
GGRsVQ5fm7GdawVZmBT2tY9Vsg7mw3YKDwFbofqfSmw7,661,100
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,661,28
5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG,661,6452
2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR,661,60
7yUBtfjFbxF669rf5p5fFFpNv6TbX9Z7UJkaUs2UxiPj,661,32
5rNErxSxMj3WysMx8bC8vHkbrt9QmwMeG9H6aTp71485,661,40
Dq3piY2ZcBvNN84j2EhDLtTzRAw95za7Eau89pNcmSd5,661,112
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,661,176
FniyXWNu3EXWX9fXubLpFcDJ4h4T8VDCJEXCwVY2wFRh,661,36
7LMg8n5DRe5UzSH1Qyn7say9HQshWjjnaURMBaNgxCYE,661,16
D7a59Yada8zeBwngcP8aikfSkrGVWWDpSWuW11HZqsDC,661,40
GXdrhTwKXsoeMdUrrUpW5CaB9hgy5Eb9zZAzwHZCGywL,661,32
GtGKD86yixYZ71eZJaKyxtxkkrsLpG3XNVXQhc3LwDk3,661,16
2hUq3Ma9FCLm9jtkHbd5V4QdeYLvwEGubHZ1JwfSe49J,661,104
CNRyYnXZjryxNdSUwztdmVFVuQPXvugQ1d2wtRTjjTb3,661,36
HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o,661,60
Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,661,968
D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz,661,392
simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb,661,260
HYLS8q5k3S5qPoUfwTvcUzyLJ6wUsFoi8DtJVryH73KV,661,28
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,661,12
GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,661,1732
EDzSBtJ7QPKzJGw1LaPcJL2pJLcHpimBLGg2dHB9VQKA,661,24
HU8uKcH8b2GRD5T2LYKDzV82H7CiRLTQLwYTNxAD7b62,661,76
8kKWqYja9tNyFRW3PvkMj2A9ERvmBwvWvf8fJqgTD4YE,661,24
CbyfiyQAy9pyWKrAv3KViqHgcDPQ9ECmYx3eaQoV5hBw,661,376
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,661,36
Secrpmp65pBPrQJdXsJgQ6p2jm6aZ8fMnoY2FMyqPow,661,108
dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,661,64
9PViHDmiezXQfeYDveJrcfkXCQVCcsfhpo32cjHUeZVj,661,28
6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,661,1796
FoCQPE5Q55aHjn3EFie3SSgCZBziHjMqNQq7xMygWRYx,661,28
GS7tvhfiU36vp8q2d92buz3dgENidvA3bWNpRDFcvnR2,661,180
31GGcXa8K47viSJMSk1thwPWbuF1vBY9tijL5wH8FoYM,661,168
JDktbt24QhX6B8x56hL5zruVuw44qYaox5jN2cSeM99k,661,16
8gcMmaEAXfRZKcXHeHV2x8R1ebb78inTr9xhhEuNNoTt,661,32
CAN9K3yvj96kpP8hVJvf77ATPHFhEMumqPrutRebXVDi,661,88
Fire6ZGPLaqBBGWXC8PgweVjREVXRhwzgRNkdGs1wfQM,661,504
DAS6zKbzVe5DFSwyEgo1TisuWt31HjBdZxzgBF2ASiju,661,48
EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,661,6868
HawKru8biWFAvyjvqHagCjmjX1ycb8htoGeC8YYMyZc7,661,32
8fxC38heuNyaTTwFQWR71Fet6W3cXFpysMqhGAz9inCL,661,60
B6v1XojHEAjwn7LB5tjdejyjNNQXWZv4KDAcBzxyjBAB,661,36
3gGnnwaCHuGaBzhAa8ujFR1vf6inHYPxLBh8tdXHTxgZ,661,356
MT6hqFKXQ5hPfp2KSsbXghT1ystDrPpwvrxVitRYYGW,661,48
44ZDKo96gQR1h2afAA3oXgutUzHcRXH72RYxhtGxzWYk,661,40
2ZS2DGFRDD7WWSzqkaPoqURVknoMdFVFWDdBRKNZuqct,661,40
6m8Dbox8xfp4iB1FWonNaLnJWm871QRUCY3UifD571qA,661,40
2EqJXwoMuMhfbeoZsCFFhUnP5vBEtND3ykJeHU5sTPCo,661,64
6mXzy8eK1eCQ4HP1ZnQcDzscTLDaQ3PYi7U8NuYTxu21,661,48
H4qEuH77udFPZQnJnsK1g9bydLXCJoVPcXGkTcNh3eKF,661,24
B5YQWFwLbEJzoXjujsaEYhGdpcpoAzz7cvqpXvr6rpSB,661,32
C64HQzVeuUakYPTFAbKsrhmzSiQYJDKtE8B3A1bDGrqG,661,48
2wncJF4QCGJThRLZvTmnQqiDNtkpV6JQ4sw3rwrtiZRA,661,20
3hXhY28qCTKSQpamv4RoukhRkAQRszRjV1DY2Lebebrf,661,24
2vTeoSz2wvZfrzigJr6yswdRZnDeM3VHC2gvvmHwTnoB,661,36
8KtF9eXQ9f7Qa4zyKq3w2pYxGZmXfMYyLpJgRx1Pqvt7,661,40
4AB4JAWbsU7RZa6TiDJX1ZUnuYbmdfBgAeKj9a224LEc,661,76
2oygbVMTfRmUykKM7ZnRiPs2RRnX1TpdTy1LhH2rxF18,661,76
7hnfZ7rGtfCbFdc2rbx7UFph2gtXDq9PrjnctZeXfZiA,661,16
Goo7uPA1ASVX2Ws4JW1eAjQxBcTtjMdpAHBtPBzi8yN6,661,276
EK26xTH6QLS5uubx12av6XrmKH2eotCwAG9r7SBhbhGb,661,8
GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,661,6052
BDJiPdixR1QR3KZJgUCsE3UoNMYbWLLVbuVhb1biiRyg,661,40
51cbXxXHtwQ5WCSVkmjBrUcbZQUJjCWxvXP4mmoJiJGA,661,32
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,661,72
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,661,36
4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,661,72
5VrW7YNBccVnhnZVmooCePdLFcs2UjfxRT3hoY9mN8Ec,661,76
7htu6a3yrQgYTq9XS57BUcQ1dDKnCq7ETrowgemS97xs,661,36
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,661,156
AhyLPwqeE8zg7fyFjuufH8k7Kq4kNS2eARRq5EKNGRcT,661,16
EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,661,4100
4SKy65C9373k9WZnq2ViR7nq8eCu32TkLhoXq45MYQm6,661,296
9Hzxq2BnACf7AJbLUBpuyRgtZtuJwFvNYAeah1x6iYcS,661,24
9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg,661,68
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,661,48
3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,661,3052
5cQ27F39MuLu3ZHSyuTBxu9xaarnxezAAiLuyf1FCL2W,661,172
6iTpVEx7Ye6wvvrnXBLf6FPhENrCu8mKGswzhem2pJ1m,661,164
CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,661,72
TahoeMHorTATHYXCsKhG1jp5gVoSp6kKKibET7wEbcX,661,36
2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww,661,20
XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,661,3176
AKxFRpeHmr21qXqqa3czFoJ5apkc6JxhJeohmzyE5C58,661,52
equByCRR1MR6Cucpw11jBEzJsZ3fj77U5uEqVZuvjKX,661,92
4Xz17Lsc6miC7UUVcfbrZhBxgjySEowyH6f8QwwVP6xw,661,44
6xz2hw8jSQ87Db97U7Z9QQfWUBNgw5Hih2Zbn5TWCiGC,661,16
5fxyp8GDtGWcesu6R42pjFdBhXrwNJ3xyZXnKWTfNLAe,661,4
7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB,661,60
4ufH2sFDbfazocHUsQeZaDDxpoRrAPec1V1u8byScnFg,661,52
76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,661,2916
9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1,661,308
6NmKxzGAdJ9ttewC8hwJEFaJdn4GScjpqimaL5BnbWgx,661,36
3S4r9TnSYzggnFWeny28vkgZSA4FUF5ducvBxQsKugvj,661,44
4zsArzr9cCAiBuGA3yGbxFtYw73eMgnaLS8q4hjpwMxH,661,52
CmHAicGXp6boDhgp7Kb1JbPcvf7GstyK2yMyMxZY2pKU,661,68
FaMYZXtcjwroLEBy1UzEaWBX3dyFqzNFnoWyQDzWtTEQ,661,36
58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,661,1016
Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,661,56
mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g,661,36
6K2KMQF6LUYB8XEgqUpWLBrKdBPweWn1EWTTuZxaLghZ,661,24
DWaYTNmFZLXGhYo51orrHNotqE3q3S6L2paQikYMrKrw,661,24
4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC,661,48
A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y,661,128
BhcJRCZj9y8igr9cubx1H6cRAwS9XNZizmDFhfRHrjy1,661,56
HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,661,15160
DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,661,6876
yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt,661,56
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,661,3180
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,661,40
6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4,661,32
AXX64w9VS82qbM6WP5FHSPK7qbnRtzxyAvjARsencqrZ,661,192
EjS9FcaGPEYz61pubjmtadEkbvUBSdk65t9ApFf94Pnj,661,40
JDNEkqjDDDMHb6qF8toRdg5geXkMXp4mD9hA42qn9zVh,661,44
3WFvZucjXgtpPQNZQxgET3sHAPrEwbnXTpqGjVzcV1Gg,661,36
23j3TXtLzh8fA7GkCvTs2qgfe1yYmhEPV8wGCYDkL3Ry,661,32
8o5FeotCKdFVExGXscJXUQeNREFe1uZ9PRgvQztrpAUi,661,40
AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv,661,48
Ft7vbKXZULMQyfxCaMUzbMx55YyDbAHP8WzaWfJpty4q,661,52
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,661,20
GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd,661,16
2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,661,200
4JryygoiM1j324fYkeBzcQDcwRfd2WpgkEzUePFj1rJY,661,152
8Go6mzV5m1SdLcxHTxCyLpQrAr7CgyDdWt4FRH6SCLHi,661,28
FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2,661,48
451X5rboJpJtXK2gj4dLsXv8yCGfujqus2HsYjMkkSpE,661,28
bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V,661,120
LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,661,2012
RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT,661,56
CHaH4FPhSKqH59E77R3GkpUGnHeLfXnT5wFCpLNw6JWH,661,24
Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,661,1000
AfixFcaayCMtTt9s8kg8Nrm12D37yHU1J9ePDRphSof8,661,36
8SoTWVJtTAs32Yb4E1N74yPX6fTs2pY15rdPrkF6UvUB,661,160
C17WLnQTPjqXgmnpu2F1WfbeXdSbzufvnMHuS6XHjsAZ,661,104
AeeZHtYLEVhW6YdCSsu5CDTVfarEprZzbm45NB94K6MT,661,36
3zfHbuMc8ijTQEK9LT2WhgLgmwhWwWrNEqvY2TqYiic5,661,20
6kDyGMHbuWekkcquroYNp8VRL5pQiUzEJ11gJ75qJsRy,661,32
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,661,252
2RwFJJkhr4tCTuQnZN1CFpAtn5s9pTzakagvu326W1FT,661,276
MNDEE2sgqVKYUTKTpGTqJhdQfXz6CHW9JPWNhcBkSj6,661,216
Gdo6FaCtTQqGYsmDQrX2icSZeqDCdVizGzBDNbiqCGbJ,661,32
BTHhx7ckenRvXmL9sd34UQiNRU3txCYDma5ASfA8sfN5,661,24
9osBexxQzfxvMCLknqB9pYDoLPoM1wqHy2FhCBw68qPQ,661,28
6p5sKuoNsipkg4TZdtHefFYWBDiMLKeLfQQjp24ztu2d,661,16
9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi,661,32
tPTMVvqGgzecHLQKHUhoXR8UFuZrFzz9UKK4ywVdLaZ,661,104
4NJni8eC5AS8u18pyUHwmVcqb7mLF7DbRTvBopVj8Ptu,661,28
4vvaKfJyXfvyvk3Uq8CGMTWTs7ATw9mLgK4XbpVMe1vo,661,84
8zgT2JAcjqE32L9xGt1CZqKzBvB8crb7PVYn2B26taid,661,44
7BTbVD8t98eYH3XV17Azui4cUMLyfvheoJ6w6VtWivfW,661,40
DRCEj2QaVTig7koAEFQLEThzPkE2v6KMQuTaFtc4khGH,661,40
E5zpFqkvA3kMjCAgiGVmDkq2HmnZq4TZJbJ4AdJwhdC8,661,172
CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm,661,1468
FYWeJ3uyJRHPUYj84ebhPAa7ZTeq9WU8LHQaKAgDcF74,661,32
BesDpGgr5xEdhWkfXzBGy98ynNxN7uqT5sMZAGX9utj1,661,32
caraQ1NEwdXDjP8RE28XhiPmzCGNqF5zLNqvjoeDNQ3,661,116
FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,661,192
HwaKxcFVuVXnqNwN5FyZ8uLy3qAX1Tctpjgk8rexzi8C,661,24
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,661,336
EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,661,36
DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E,661,48
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,661,64
CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,661,60
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,661,36
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,661,36
CYkkaM5KwoxaFtZcximkm1DFYnABdiUUUvJg1WURDRsh,661,52
BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb,661,312
2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2,661,68
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,661,56
46fbxbAKbsPkRBosiZxesPnB4rNLZE4H22wmiK3LwRU7,661,52
EWoL98D6ZsVjsTxx1dipex6tZJot4DUpcWtN7cNAYsyz,661,32
CZLU7uNs1SNvmV1vodR29hwJFjQ2eVUXsQJwGt2SKVKk,661,124
FVZLnRhj9Gjf77CtDFvh7jNu8avAnduJW5m365HrDLfD,661,64
FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,661,748
LUM3Nz4NnP3QVKiTUrZi4T1wnCAwkN1oo52WUNyxuwW,661,4
ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,661,1424
HW7ntfUHapD5o7McDuPfGvkfzrPcmuPSbZMMoe2gksKQ,661,44
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,661,776
CTXhU887XFTPk7HQdVQ9DVyEoa5iqwmU2kunFiaFv7aY,661,32
2fFev6gBMMzfUzbSdVnnSzNXG9W9iZ9UNZuWpPKJKKjC,661,136
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,661,16
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,661,56
HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY,661,32
s2Meqg3YnYVZBLSAvXhLCttifWyppoPh3W6Meqz3J3v,661,24
8S1VXBgZvCsjgnRAMvxknx5BKT7APb8rFhyRVeeTx1SS,661,20
DTh4Vm6erLe7Tn3nEaZZwaNgNBULBg9EsfXxgibYX4ge,661,8
CVAAQGA8GBzKi4kLdmpDuJnpkSik6PMWSvRk3RDds9K8,661,60
3YRyKjnFsQe7rNLd4kUBQbBjqxypbb1Cf8cDXdbBccXf,661,20
9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa,661,92
nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D,661,8
B3uXszjkQfWAhs5eBSPvoapddJGuBN32ncNFi7CMjmYD,661,48
cami5ixFFZD3jLdX8Ef5tu8o21reSGoE3GpGRrQyP4z,661,12
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,661,304
Bkucd9XTD2geqNsgcbMcqsSnLhqfHUuDvAUSGCXsJBdK,661,64
8Zh5A5Hs6bJFAyWrLGMaF2VEUVbXFANtfuw7824Hd5XV,661,124
BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N,661,32
DZdEsncQ6Kn3qxBeCiG9ubAYiQJ6kRZohyKXq3KBYt7w,661,28
Gumx21GXCW5nPhMfhHw3Rd8uW8LkcBw56pw6YEpXcTbb,661,16
BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh,661,364
7XSCAfoJ11zrQxonjbGZHLUL8tqpF7yhkxiieLds9mdH,661,84
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,661,224
FeWfa18yLXr71jory4QAEWsBHmCLxps8jXwbP2GXPzzJ,661,8
9Mo3ap3jpuqQpLi75EsiXLWfTr1cbBhrJNumoq1wnVp6,661,56
J87afqF2bDQQLTQpks4SdF7hXPr96SPTdJ28UJXXWr9N,661,32
H68e2XUdXK3j8ibFv61VymvHn6AEhHPHLZSmbbQnZp1M,661,48
qZMH9GWnnBkx7aM1h98iKSv2Lz5N78nwNSocAxDQrbP,661,296
3yVYQsesS7eUEnpvyBS9FmZzFz1YNauM6Mg3M1oBbDC9,661,52
9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz,661,20
7JCgnNDTewhSAx8jX813kLgPLKrd5oXvAB3CeJ2xf7o2,661,36
BvhiaiuBMoZJG1REnfrNEzMS5wJEpAjmXBUAuWpF7Jij,661,92
AYTzhcFH5JcPz71wRz4pV9iJu7cCRchD12q6fpx2fCtM,661,40
7MuF8X6oRnNDw2q2D66MYDfJ4mEPk4ifiAv9s21duwax,661,36
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,661,3888
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,661,32
siriXy5CcarNiz4XL8ssBQGiy2PwReVLny3Bcxq6Ymb,661,36
4XmNA5e2NQ1Trf8SeNxtUVwujQqjJfuqX4aMgdUFSXNE,661,36
5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,661,104
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,661,168
GTvgGVZo78Gtx5CgoKRFNEiD3tLmEPXMHvVnZ3qXSsmx,661,52
HYZbBUjBYX3b3UkkcxTS8jR5h19i28MbyL7SsB5HWNCc,661,104
5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS,661,1352
GpSBerAanZz9TrWitn85QoMcDSLeY2GTG7owk3iXRfGy,661,32
cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6,661,12
5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,661,4544
67iXZNZ4ytz3A23WueWr5B23WY7yHdESdRPGbVaPYkHw,661,32
6cgNsURNykJ8H7eLQu7XbLZCAc2yrCFgkfWaEWHYHXDb,661,36
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,661,32
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,661,360
RUSHpmG4o1ydgySKRexRws7WMmu8nH5BaQgEAmwo2hK,661,200
NFSrnTdFzSs8AVVMTwKeXvERJGh7JTfQ4T9qKz7iJby,661,76
92VEPQZ6VK9x5rSxw6c3nNiVb3H32nF1ZeaeqkaFXTwK,661,24
3Mu44NfrRVMaruMfp4cDFphbyqw4emcPEXasJvy65Nes,661,24
EnizqkyVhbnMiQLwECv3fXydJvkoFzMjrdVtdpFWxNQt,661,20
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,661,128
4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ,661,80
9ixkRQFUmQfDfJ9sBzJMs8QeBpqz4AeR94n623eaYK2S,661,8
DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,661,4
Ff5CpTFzrGag9RzJBkGjeZGczzzGTNwhHSkyzQAbXJGC,661,36
8TmL4ympgFZJb5xeeEDcT82UAkZRBmZY72qzTMXJR29D,661,56
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,661,128
8iiLHGgCq66zEgcLJqQypJSKRMbXGYsNF7pwH3UdNskU,661,44
AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,661,284
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,661,268
mds2yZwWrRhcNa1489wgRE1G9huetwJjD1NKP7PbNbm,661,48
8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo,661,216
HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB,661,40
ALxZnHDetfXHaTZWB7Xwn2WHpbvNPYz5b4zLRsfFvpUb,661,24
zeiUD366nfvMkbMn78QzyhWs927JASUb8ftaCNEyjCH,661,32
4KJdJNjmVk2gr5ZDK4ss8xF7nxKR95Qs8TRqQenCXczA,661,48
ALTph32sY6zWEBa35tNyYZ9eeLq7ShKmybVfJCU7MSLF,661,48
2kX1VME9AYwFsKPc7NU1xAZu9HKxWUHRMbhcyXLJiV1a,661,52
6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,661,208
9At1zZEmGvuHHjDCh2mzfu7EKfn58xgJ4QKKoN9H43dq,661,4
AzNsncYBQKcjKkmSCbQSV77KhH91pjAbkD2g6F46dMU5,661,32
CYE4yqwnteaXW86qiLqqPM3aJVrDWivrtKhG5ByznCyL,661,20
6qcbqy2Twyks4NAjjmvQiSFdaYCdyb3qRWEtDcEjYSQ2,661,48
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,661,5940
ELYBBgEypG66vNBfM3bLXjekPc72d57KyVQXoiwDq7SV,661,104
57DFXC69mwmZ3iMSD8aPifiAbygJbkWdcXLziJVszwDr,661,152
CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,661,1804
3KW9MzaoUrqXymwZKMph4kPaJ37JfCfw8LxsZnHnCBGS,661,36
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,661,356
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,661,176
Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,661,2764
CmXajDrDRcDaYCNf2CBZnqXJj1t88gdjbTksWk8VUDLX,661,212
mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,661,1416
rusx3KV69WGvsEbWa2HxjXp9GfHpjojM94BqsnfxKhx,661,48
8RXYL85eGMyuUcBCMHt5owGvasySS4FYbmKTx4CqFkpe,661,36
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,661,2248
ACE1vZHybM5UXYupDkG3P3BoeQSo6JNFhMJ5ZP8Pfe6D,661,44
2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD,661,24
7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,661,5860
4zYgFH4jYZovXJRCug3nwtH9MWGmmfjuXyqwLw6uMgSR,661,184
As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am,661,60
DwVrdrJNTRYbgEKyHUUyAoR9t5MfSYkeGXM6UySRQBCi,661,28
A24hx1Tn8KdhJaDLRozmZ6QtE2TYVwPLdrfR4v95JLRx,661,56
HpszAuiaoGoZXfvuZds3gtVQ2ywV76eREHBGyyQovMhy,661,60
5N9r2ne7dPgHtzeHC5ETJ3DAueKQiXSU8KAmEZrrojT7,661,64
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,661,100
ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,661,164
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,661,40
